update,epoch,batch,batch_size,free_energy,test_mse,invalid_predictions,mean_gate_mass,min_gate_mass,min_var_w_mean,median_var_w_mean,max_var_w_mean,min_var_w_a,median_var_w_a,max_var_w_a,max_precision_w_mean,max_precision_w_a,mean_w_mean_slope_norm,max_w_mean_slope_norm,mean_w_a_slope_norm,max_w_a_slope_norm,mean_abs_w_a_bias,w_a_bias_slope_ratio,gate_active_fraction,mean_effective_gate_count
11,1,11,24,91648.32993430697,0.20896262624579948,0,879.5276770549395,459.98820773284194,0.007929326706669048,0.01958989416006559,0.030246130958017654,8.016913745916156e-7,9.222014355635228e-7,0.0024687531589990402,155.24038267075235,1.8240668640868631e6,0.07437576294417966,0.16183723106373715,26.230644079003767,133.40907777044742,53.57646902780761,2.042514429551988,0.9622209821428571,10.094033088611457
12,1,12,24,118842.79193871035,0.2093604860529347,0,879.5283772455555,460.01093539032513,0.007829872549716446,0.019049704505449818,0.029284973321649425,8.016906553739329e-7,9.22200589160168e-7,0.0024639724974804588,156.16102012045718,1.8240673755344094e6,0.07409165774392608,0.16148831658416293,26.22861334171855,133.4090715136804,53.576487056578,2.0426732575816593,0.9622209821428571,10.094252283181513
13,1,13,24,113197.94097599505,0.20968507833773675,0,879.5574473695103,460.03872860677114,0.0077199659999383965,0.01857083727143195,0.028542153340382712,8.01689835468755e-7,9.221997960519127e-7,0.0024595608653110905,157.37240565411616,1.8240680421461095e6,0.07391843941666096,0.16076028027167685,26.230697779747082,133.40904762416025,53.578336310921706,2.042581434958621,0.9622209821428571,10.094464719116294
14,1,14,24,84362.53297362318,0.21003333086473067,0,879.5769910588629,460.1749197642175,0.007643963714228432,0.018097635981902442,0.02776114205647559,8.016894145779994e-7,9.221992293279248e-7,0.002456650499682788,158.73208148297869,1.824068793378783e6,0.07210080747691007,0.15815739818472932,26.22761578962414,133.40898116724298,53.579524577817956,2.0428667633225914,0.9622209821428571,10.09508623153494
15,1,15,24,69456.73714364952,0.20982713365033154,0,879.5845336028864,460.2402546292232,0.007586639096649741,0.01776746232176099,0.02703504319209272,8.016890540880942e-7,9.221987220884423e-7,0.002453664523513701,159.5243097534575,1.824069228839607e6,0.06935609505644233,0.15464697289519488,26.22519766895536,133.40886542491498,53.57996932074075,2.0430720865134675,0.9622209821428571,10.095452437311392
16,1,16,24,72277.26233559122,0.20955314981110273,0,879.6015138147395,460.2994919952793,0.00751423481929771,0.017445084554719367,0.02649533340879851,8.016885296557459e-7,9.221981812237639e-7,0.0024507684780151855,160.54042840494833,1.8240697699780078e6,0.06822471219030048,0.15265463201617646,26.224627064113022,133.4088472849243,53.581026430657246,2.0431568502257167,0.9622209821428571,10.095765691501953
17,1,17,24,71931.61308694983,0.20968703302288652,0,879.6168681950617,460.328567661389,0.007439444384983725,0.01714041301148813,0.02596896442420321,8.01687998766688e-7,9.221977221437317e-7,0.0024476543813703442,161.55532757934017,1.824070325133365e6,0.06682742697834783,0.15130073864939828,26.224696818642517,133.4087802919193,53.58199093027422,2.0431881939692835,0.9622209821428571,10.095984750565266
18,1,18,24,70861.00507588084,0.20974996726644146,0,879.6211648075705,460.3792663471289,0.007374716266773502,0.016870651576480114,0.025482710098873165,8.016874960955283e-7,9.221972386342146e-7,0.0024446157204614342,162.37487104611395,1.8240707683101979e6,0.06633737716569064,0.15077288593460617,26.222724693610285,133.40878831594802,53.58223438613416,2.043351139601088,0.9622209821428571,10.096254006242601
19,1,19,24,51629.71629872659,0.20977904899591288,0,879.6451578382889,460.4285883693368,0.007312753311451583,0.016644062464618532,0.025012103540336367,8.016870444353604e-7,9.221968994537156e-7,0.002441843259223144,163.2268434680725,1.8240712353883896e6,0.06522023356603862,0.1496066205861877,26.223457070955575,133.4087310125199,53.58374865251589,2.043351816944985,0.9622209821428571,10.096534117072299
20,1,20,24,82823.16106974395,0.20992800328971092,0,879.6560418491935,460.4717430124659,0.00724953680336136,0.01641869851908124,0.02466042759803204,8.016864862931505e-7,9.221963055107293e-7,0.0024388600904954785,163.94341397871187,1.8240716226819493e6,0.06509450247253093,0.14981572793395379,26.223008497727267,133.40871814009097,53.5844250509516,2.0434125647938424,0.9622209821428571,10.096743574351509
21,2,1,24,1.0152496847134954e6,0.2082148858024399,0,911.8153466013639,477.27591381249465,0.009393300059185495,0.01855369311129531,0.02715347395486458,8.310600442518325e-7,9.559851862672644e-7,0.002522726384316218,120.27154352870917,1.7595894920072092e6,0.051983218116321304,0.12877430751681626,27.181058352887025,138.29698901086388,55.543259254264676,2.0434546195058356,0.9622209821428571,10.095985228681437
22,2,2,24,7186.63012316417,0.20893106019899096,0,911.8420143533799,477.297348892897,0.009775597591159771,0.019831317187270603,0.028802805723696076,8.310685010613466e-7,9.55995113250792e-7,0.002524236095109482,116.90749176286644,1.7595817208436825e6,0.05573162950102496,0.13298254472637214,27.182132123398546,138.29820689221685,55.54492596476078,2.0434352137133263,0.9622209821428571,10.096180352233752
23,2,3,24,7184.705125755809,0.20898923085545862,0,911.851638232923,477.30558107388595,0.00998494686225056,0.020438943133576373,0.029862976401335964,8.310686272538732e-7,9.559952247517742e-7,0.002524926080878869,114.87771765286237,1.7595815535728647e6,0.0578890126643243,0.13857028906042593,27.182422491006974,138.29822319902678,55.54553148051548,2.0434356613687448,0.9622209821428571,10.096285388942315
24,2,4,24,7185.325535404303,0.20882335476648736,0,911.859099033609,477.3117938308259,0.010157428174970704,0.02098712054235745,0.030770143175347563,8.310687233261076e-7,9.559953169706813e-7,0.002525478256322116,113.51212742035723,1.7595814571568302e6,0.059325489086265684,0.14049560738551758,27.18273346237373,138.29823734360517,55.54600210113783,2.043429597616607,0.9622209821428571,10.096358574569065
25,2,5,24,7184.480219182995,0.2088183266616236,0,911.8643547638833,477.3158120648583,0.010261735965846158,0.021428875279049995,0.03148709940411624,8.310687859643283e-7,9.559953832999228e-7,0.0025258422450880717,112.58169625931392,1.759581395241178e6,0.060291792958642176,0.14220520969127223,27.18294508376775,138.29824655293586,55.54633353007961,2.0434258818868383,0.9622209821428571,10.096410758351556
26,2,6,24,7183.266800980666,0.2087848592544182,0,911.8686968334482,477.3183869309397,0.010346254756662123,0.021795937031342645,0.03207192233492216,8.310688330611199e-7,9.559954455439221e-7,0.0025261367334783857,111.93643218676857,1.75958135459071e6,0.06185322124797818,0.14385489631180917,27.18315443820825,138.2982558628385,55.54660774666757,2.043420231928347,0.9622209821428571,10.096450364657322
27,2,7,24,7186.525658621376,0.20902149659180383,0,911.8716108858209,477.3214952738801,0.010410585673850373,0.022178756899157506,0.03262505269497324,8.310688685154381e-7,9.55995493341954e-7,0.002526337500203311,111.35180460988097,1.759581318283775e6,0.062412142323626685,0.1456472435616234,27.18322908572323,138.2982607227117,55.5467909397238,2.043421359712458,0.9622209821428571,10.09648359279157
28,2,8,24,7183.220765777449,0.20912590441339018,0,911.8741635333953,477.3258573908572,0.01048140595439623,0.022535023281021315,0.033258924323330184,8.310688981792576e-7,9.559955265972613e-7,0.0025265526844405082,110.78179262521871,1.7595812831592688e6,0.06403497823340455,0.1476491755696066,27.183250821692692,138.29826415942247,55.54695087260469,2.0434256092828047,0.9622209821428571,10.096517305484648
29,2,9,24,7185.2801610380375,0.20927926121827325,0,911.8771507888009,477.32839638607686,0.010585730296522136,0.022925460043891573,0.033778091934700834,8.310689459290796e-7,9.559955756465203e-7,0.0025267772346613967,110.00816506106977,1.759581238306007e6,0.06504348817363818,0.14991653734454946,27.183387234982572,138.29827021769273,55.54713946479881,2.043422292616817,0.9622209821428571,10.096545473858562
30,2,10,24,7183.646437388525,0.20916942964812338,0,911.8794731482094,477.33100089065664,0.010644772520122477,0.02320899321975508,0.034275083419043575,8.310689711093437e-7,9.559956048791977e-7,0.0025269504277529893,109.58703792907822,1.759581214000614e6,0.06534660273970587,0.15044909666724923,27.183457088966204,138.29827393105157,55.54728561832225,2.0434224181466956,0.9622209821428571,10.09657100322345
31,2,11,24,7184.667442800805,0.20919286243303706,0,911.8817575361688,477.334024303255,0.010725457001696534,0.023462391654385528,0.03475505019546767,8.310690041233968e-7,9.559956333966653e-7,0.0025271281070288094,109.05768665316796,1.7595811848036794e6,0.06554358096863581,0.15160724955578364,27.18352525079901,138.2982768084367,55.547429435558776,2.043422584932249,0.9622209821428571,10.096596283180903
32,2,12,24,7183.750957900727,0.20902887440814658,0,911.8841860955387,477.33605977596164,0.01078648645087336,0.02375707374900215,0.03519543672203958,8.310690314492245e-7,9.559956655548533e-7,0.0025273046802563935,108.73219222574384,1.75958116672131e6,0.06553141820999576,0.1517449630227577,27.183642937524382,138.29828146929788,55.54758286988321,2.0434193826613707,0.9622209821428571,10.096618526283578
33,2,13,24,7184.687722670642,0.2088930269040665,0,911.8864754115489,477.337688205816,0.010858923313071204,0.024004182717938444,0.03557635092105442,8.310690626006437e-7,9.559956956881973e-7,0.0025274683129034334,108.30390285629768,1.7595811431530742e6,0.06555875009011632,0.15211143259473303,27.183764477732723,138.29828568145984,55.54772765433414,2.0434155725501317,0.9622209821428571,10.09663840678024
34,2,14,24,7180.444813056776,0.20870396298909938,0,911.8877416049864,477.33923893529004,0.010911689265122702,0.024259406417115877,0.03599556258023153,8.310690785919902e-7,9.559957172203813e-7,0.0025275769600003216,107.82318497097003,1.7595811165930454e6,0.06624136267298684,0.15325228232207766,27.18378380668105,138.29828862253027,55.54780701480843,2.0434170389905857,0.9622209821428571,10.09665415294008
35,2,15,24,7181.591467874281,0.20878797026533644,0,911.8890978073501,477.34123415699656,0.010952254773426522,0.024490490702487877,0.03642615758046603,8.310690922884653e-7,9.559957364925186e-7,0.002527688740689392,107.54309005047594,1.7595811011972155e6,0.06750345292870144,0.1549635631588275,27.183807779151003,138.2982910190207,55.547892127983545,2.043418367995773,0.9622209821428571,10.096670786559168
36,2,16,24,7183.659716896778,0.20892864602634334,0,911.8905611724732,477.34276330963297,0.011005207308898337,0.024678218061867797,0.036777487334357636,8.310691122137956e-7,9.559957570422087e-7,0.002527797274039839,107.18383794958619,1.7595810820651306e6,0.06814142561496657,0.15625877731109383,27.183858714645105,138.2982933917883,55.54798431759412,2.0434179304966755,0.9622209821428571,10.096686177136117
37,2,17,24,7181.389665650331,0.20885472808791866,0,911.8920643302803,477.34432851191616,0.011061659483494307,0.024862541827903508,0.03713710437491395,8.310691323844737e-7,9.559957744845826e-7,0.0025279143135522194,106.82501700792075,1.7595810624374761e6,0.0688397504352079,0.15732423224333006,27.183916304778332,138.29829577569393,55.548079089267674,2.043417087754333,0.9622209821428571,10.09670148513644
38,2,18,24,7183.307595284961,0.20881267276610674,0,911.8935668256768,477.34583553023214,0.011112048926848046,0.02504619872517062,0.037491244646647354,8.310691514830604e-7,9.55995792855153e-7,0.0025280288677781626,106.53526472366637,1.7595810467688525e6,0.06910625216898822,0.15788854783112072,27.18398004621472,138.29829828592926,55.54817390605456,2.0434157842824585,0.9622209821428571,10.096716177196061
39,2,19,24,7181.343584444789,0.20879684507428373,0,911.8948459119033,477.3476497668034,0.011162031885579585,0.025213760102094723,0.03785904824788723,8.310691686435522e-7,9.559958057420688e-7,0.002528133737885659,106.23404708159119,1.7595810302551927e6,0.06973642102196002,0.15902343132095895,27.18401443358975,138.29829978383052,55.54825438272472,2.043416159832776,0.9622209821428571,10.096730724737203
40,2,20,24,7184.046255779664,0.20869138976874965,0,911.8964612135094,477.34856725715366,0.011214434359948228,0.025398357932545714,0.03814760733359639,8.310691898497746e-7,9.559958283085173e-7,0.0025282468532498875,105.9807012335362,1.7595810165623403e6,0.0698151854711431,0.15916457891131583,27.184112300530476,138.29830310552845,55.54835669329902,2.043412566840192,0.9622209821428571,10.096743528103035
41,3,1,24,539836.9507994141,0.20721432967807304,0,938.9353721854523,491.47734182033497,0.01377147244275667,0.028028218680273963,0.041206879584336054,8.557655972334743e-7,9.84404507484914e-7,0.0025987876734840046,82.92975136542469,1.7087929634199932e6,0.061536120435854644,0.14660893177189893,27.989624304045837,142.40820817868934,57.19530677291363,2.0434467483954823,0.9622209821428571,10.096128401648954
42,3,2,24,7468.864917055667,0.20774881611972243,0,938.9576577952356,491.49525514406037,0.014206450353513346,0.029593057485334043,0.04319992757435509,8.557726599623244e-7,9.844127980325313e-7,0.0026000495793951114,81.15413265686338,1.7087868426256916e6,0.06508851078232047,0.15092081897355003,27.990522072280942,142.4092252962807,57.19669961540492,2.0434309680864042,0.9622209821428571,10.096286687588496
43,3,3,24,7466.941479529665,0.2077987159860819,0,938.9656997239917,491.50213504292475,0.01444001706642196,0.030269551475503264,0.04444786794010469,8.557727653521318e-7,9.84412891152678e-7,0.0026006261729603145,80.08277430962146,1.708786710878313e6,0.0669603393967508,0.15551730029037297,27.990764816947518,142.40923891492713,57.19720559896107,2.0434313236174946,0.9622209821428571,10.096371894487731
44,3,4,24,7467.56231762037,0.20762048379103726,0,938.9719338066581,491.50732670950947,0.014631289370652513,0.030900978382557044,0.04550828749768661,8.557728455869539e-7,9.84412968169388e-7,0.0026010875693216052,79.36198645934451,1.7087866349382224e6,0.06806760588605867,0.15721096369274673,27.99102473304025,142.40925072778592,57.197598839895676,2.043426397761721,0.9622209821428571,10.096431260571181
45,3,5,24,7466.718398357094,0.2076087398392579,0,938.9763249603208,491.51068412162067,0.014745893759857038,0.03140169421468568,0.04633306670940733,8.557728978993297e-7,9.844130235643221e-7,0.0026013916913159513,78.8708849036893,1.708786586171638e6,0.06905762576736532,0.1587178368806278,27.99120159103168,142.40925841896674,57.19787574863802,2.043423379400908,0.9622209821428571,10.096473588699899
46,3,6,24,7465.505284451057,0.2075559759320133,0,938.979952561536,491.512835504831,0.014838568199499014,0.03184749618596666,0.04699848431214195,8.557729372322672e-7,9.844130755474661e-7,0.0026016377303636905,78.53030065809706,1.708786554154133e6,0.07025786465053382,0.16010595078152462,27.991376528418236,142.40926619414245,57.198104844364735,2.04341879315204,0.9622209821428571,10.09650571397804
47,3,7,24,7468.766879504823,0.2077377948282361,0,938.98238695817,491.51543220164876,0.014908506410038868,0.032287612202742066,0.047623172822294176,8.557729668419822e-7,9.844131154660465e-7,0.002601805456069698,78.22172165347206,1.7087865255577196e6,0.07093218156202385,0.1616183342145812,27.99143891452312,142.4092702528719,57.19825788392202,2.0434197062390096,0.9622209821428571,10.096532665604226
48,3,8,24,7465.46390855873,0.20780551599087904,0,938.9845193987052,491.51907624301924,0.014985423765204179,0.03268488744826741,0.048339261310344266,8.557729916157563e-7,9.844131432392546e-7,0.0026019852194309103,77.92085706926358,1.708786497892621e6,0.07213714645874206,0.16322806910433973,27.99145709271382,142.40927312304467,57.198391489425354,2.0434231522843485,0.9622209821428571,10.096560011083755
49,3,9,24,7467.522501153522,0.20791238335805196,0,938.9870149020262,491.52119731790634,0.015098219055827783,0.03311790804028418,0.0489192762705802,8.557730314940804e-7,9.84413184202805e-7,0.0026021728078917923,77.51251979961903,1.7087864625648633e6,0.07309044944794577,0.16512247381728481,27.991571071119452,142.40927818261548,57.198549036372725,2.0434204600751342,0.9622209821428571,10.096582858291876
50,3,10,24,7465.890722255881,0.20781650681619754,0,938.9889548496352,491.5233729681131,0.015161870548184641,0.033429563081770225,0.04947000259786214,8.557730525234113e-7,9.844132086165133e-7,0.0026023174840929114,77.29023983741968,1.708786443421214e6,0.07339203818978027,0.1656227064262703,27.99162943553537,142.40928128383322,57.19867112359799,2.0434205609689977,0.9622209821428571,10.096603565122685
51,3,11,24,7466.913401054386,0.20782758180137959,0,938.990863050643,491.5258984478229,0.015248491689366593,0.03370444624797121,0.04999816724542127,8.557730800951424e-7,9.844132324329147e-7,0.0026024659051436614,77.01083684156949,1.7087864204248397e6,0.07369435092587626,0.16663884748736318,27.991686387158836,142.40928368688503,57.19879125750175,2.0434206952154783,0.9622209821428571,10.096624069408286
52,3,12,24,7465.996355044619,0.2076831571678542,0,938.9928916270756,491.52759869484936,0.015313897429336124,0.03398481574381749,0.05047992657479838,8.557731029163469e-7,9.844132592898707e-7,0.002602613398116051,76.83903387473251,1.7087864061826265e6,0.0737829764882397,0.16685145184068054,27.991784700122345,142.40928757940816,57.19891942130044,2.043418096919359,0.9622209821428571,10.096642110296921
53,3,13,24,7466.933970388956,0.20755647902471744,0,938.9948038355877,491.5289589152142,0.01539108826922884,0.034229030611770433,0.05089332681996403,8.557731289325021e-7,9.844132844557789e-7,0.002602750077944951,76.61297352065276,1.7087863876195787e6,0.07387052699499413,0.16724883820702063,27.991886226488763,142.40929109720003,57.19904035618036,2.043415005811678,0.9622209821428571,10.096658234768805
54,3,14,24,7462.69326009402,0.20741126135881097,0,938.9958614125823,491.53025419241897,0.015447063545498567,0.03450264612513418,0.05134696559291972,8.557731422876997e-7,9.844133024384156e-7,0.0026028408253350845,76.35924026265992,1.7087863667001037e6,0.07442243152007864,0.16816543530222416,27.991902373430424,142.40929355343928,57.199106641352344,2.0434161950938012,0.9622209821428571,10.096671006204032
55,3,15,24,7463.841511660674,0.2074714785786977,0,938.9969941548409,491.53192066264853,0.015490037742362281,0.03474883970961111,0.05180961851819199,8.557731537263329e-7,9.84413318533572e-7,0.0026029341883389433,76.21140012658503,1.708786354573886e6,0.07536931839285949,0.169492657048454,27.99192239961612,142.40929555487426,57.19917773054412,2.0434172728104074,0.9622209821428571,10.096684497241927
56,3,16,24,7465.910530271256,0.20757454670675876,0,938.998216389431,491.5331978388409,0.015545983086793412,0.03494823098138303,0.052184298256267525,8.557731703670068e-7,9.844133356956807e-7,0.0026030248384019397,76.02177912331979,1.70878633950488e6,0.07591959954084578,0.17054407094485197,27.99196494592127,142.40929753649425,57.19925472935916,2.0434169176713586,0.9622209821428571,10.096696979898086
57,3,17,24,7463.641107831052,0.20750997561442952,0,938.9994718402266,491.53450511299764,0.015605466848573432,0.035143208073957495,0.052566362898241736,8.557731872125838e-7,9.844133502627098e-7,0.0026031225912044173,75.8323856913313,1.7087863240455468e6,0.07644848641578068,0.17141509226849153,27.992013048446875,142.40929952741783,57.19933388352582,2.043416233928181,0.9622209821428571,10.096709395571088
58,3,18,24,7465.560144639618,0.20746797504569772,0,939.0007267138226,491.5357637607621,0.015658421831731443,0.03533675607622397,0.05294064617671148,8.557732031628034e-7,9.844133656049252e-7,0.0026032182663308125,75.67944818453404,1.708786311704465e6,0.07669733003651268,0.17191225178945868,27.992066286930676,142.4093016238435,57.199413073855,2.04341517655526,0.9622209821428571,10.096721311587379
59,3,19,24,7463.598247364975,0.20745081662495285,0,939.0017949748726,491.53727895738683,0.015710785365152656,0.03551254671635631,0.05332702745991121,8.557732174944201e-7,9.844133763674563e-7,0.002603305851379257,75.52045901206274,1.7087862986978062e6,0.07718152529600475,0.17282393175590632,27.9920950077992,142.40930287481973,57.19948028598213,2.0434154810508156,0.9622209821428571,10.096733110338555
60,3,20,24,7466.299390763128,0.20735302213149243,0,939.0031440126492,491.5380452070138,0.01576555022816753,0.03570566860629059,0.053628863839820656,8.557732352048379e-7,9.8441339521387e-7,0.0026034003211491126,75.38673760374795,1.7087862879128994e6,0.07728504010369658,0.17301553145422852,27.99217674304974,142.4093056489398,57.199565731843414,2.0434125669074903,0.9622209821428571,10.096743494409765
61,4,1,24,373220.0324169278,0.20603011635562776,0,963.0201714331671,504.08786306188154,0.018779415364741515,0.038866399903034254,0.05729210672131975,8.777093812594418e-7,1.0096469012380794e-6,0.0026660719575540186,61.18676689150558,1.6660722450114226e6,0.07309619034196493,0.16462230084438823,28.70766560252514,146.05985536041393,58.662452190543284,2.04344208974565,0.9622209821428571,10.09621285072127
62,4,2,24,7635.681421897159,0.2064384116358206,0,963.0398950107816,504.1037172848372,0.01927842572943673,0.04074593596216416,0.05965742995738808,8.777156297214259e-7,1.0096542359620837e-6,0.002667188934524475,60.09294064835887,1.666067097267918e6,0.07668348000212766,0.16871405511152895,28.70846039179813,146.06075521406277,58.663684913190885,2.04342845671901,0.9622209821428571,10.096349403150612
63,4,3,24,7633.759222413308,0.20648034242746105,0,963.0470121389875,504.1098064855502,0.019543523795687176,0.04150830899979144,0.061116601747986034,8.777157229606394e-7,1.0096543183462276e-6,0.002667699234920402,59.432956678439815,1.66606698646502e6,0.07848244671612117,0.17280294986092287,28.708675277336727,146.06076726258894,58.66413271053074,2.043428759558318,0.9622209821428571,10.096422910799074
64,4,4,24,7634.380925389967,0.20628205398345592,0,963.052529146605,504.11440120138525,0.019759882741974245,0.042232357136372245,0.06235150631077595,8.77715793945034e-7,1.0096543864835315e-6,0.0026681075646846856,58.98893304106241,1.666066922597469e6,0.07951444794131121,0.17441668295388552,28.70890533582541,146.0607777135205,58.66448071925206,2.043424506543116,0.9622209821428571,10.096474124215836
65,4,5,24,7633.538189378283,0.2062646243598,0,963.0564149886251,504.11737235598906,0.01988887292356304,0.04280393153124523,0.0633034566452298,8.777158402262151e-7,1.009654435491877e-6,0.0026683766950661375,58.68640199723635,1.666066881583528e6,0.08054792882266001,0.1758542881228326,28.709061867291943,146.06078451796984,58.664725762967045,2.0434219005185748,0.9622209821428571,10.096510638532427
66,4,6,24,7632.325898291889,0.20619614952867638,0,963.0596250445062,504.1192762145911,0.01999306229928913,0.043349640779731496,0.06406684367663862,8.777158750243845e-7,1.0096544814817845e-6,0.002668594418295046,58.47659344151428,1.6660668546559885e6,0.08160164303915463,0.17713368059014797,28.70921668530019,146.06079139673113,58.66492848938165,2.043417942483241,0.9622209821428571,10.096538350958866
67,4,7,24,7635.589117746284,0.20634831689383387,0,963.0617791521175,504.12157393068736,0.020071333804079935,0.04384739185489317,0.0647805562361218,8.777159012203393e-7,1.0096545167980764e-6,0.002668742835364467,58.2865009267562,1.666066830605674e6,0.08237025105252205,0.17852683242127013,28.70927190181733,146.06079498752243,58.66506390855949,2.0434187292937205,0.9622209821428571,10.096561600294972
68,4,8,24,7632.287501509079,0.20639465054829315,0,963.0636660497195,504.12479837334405,0.020157371633541424,0.044302594470090204,0.06559873355247796,8.77715923137898e-7,1.009654541369259e-6,0.002668901900597715,58.101160690216176,1.6660668073386184e6,0.08335791331093548,0.17994495987592762,28.709287997446502,146.0607975267873,58.665182129947866,2.0434217015471,0.9622209821428571,10.096585189800459
69,4,9,24,7634.346549976712,0.20647623097675302,0,963.0658742037151,504.12667523438336,0.020283234431145786,0.04477026271126987,0.06625745545323473,8.777159584185763e-7,1.0096545776100443e-6,0.002669067890365978,57.849614544799756,1.6660667776270697e6,0.08431536962140285,0.18168050709679623,28.70938886255082,146.06080200303023,58.665321535953055,2.0434193781281578,0.9622209821428571,10.096604898328062
70,4,10,24,7632.716132635476,0.20638597954654167,0,963.0675907138207,504.1286003084909,0.020354151136269236,0.04509283560959817,0.06688013153386604,8.777159770233964e-7,1.0096545992090507e-6,0.0026691959041955206,57.71268443281427,1.6660667615267702e6,0.08467076510297894,0.18218497774351808,28.709440511476906,146.06080474670333,58.66542956158148,2.043419464692436,0.9622209821428571,10.09662276057294
71,4,11,24,7633.7400827073725,0.20639078353035595,0,963.0692791193487,504.1308348681214,0.020450445584497608,0.045392163858061815,0.06747505629802905,8.77716001416332e-7,1.0096546202796153e-6,0.002669327230184892,57.540565078293746,1.6660667421862294e6,0.0850825248101089,0.18315806994246311,28.709490910709523,146.06080687270273,58.665535857959185,2.0434195799715535,0.9622209821428571,10.09664044796935
72,4,12,24,7632.823570657976,0.20625333259082643,0,963.071074006448,504.1323392573873,0.020523087331876768,0.045705443886463144,0.06801598882514909,8.777160216064384e-7,1.0096546440401844e-6,0.002669457732815651,57.434730078579314,1.6660667302081625e6,0.08528451577871489,0.18343563702905186,28.70957790293989,146.06081031644922,58.66564925748696,2.04341733813786,0.9622209821428571,10.09665601026958
