update,epoch,batch,batch_size,free_energy,test_mse,invalid_predictions,mean_gate_mass,min_gate_mass,min_var_w_mean,median_var_w_mean,max_var_w_mean,min_var_w_a,median_var_w_a,max_var_w_a,max_precision_w_mean,max_precision_w_a,mean_w_mean_slope_norm,max_w_mean_slope_norm,mean_w_a_slope_norm,max_w_a_slope_norm,mean_abs_w_a_bias,w_a_bias_slope_ratio,gate_active_fraction,mean_effective_gate_count
11,1,11,24,91648.32993430697,0.20896262624579948,0,879.5276770549395,459.98820773284194,0.007929326706669048,0.01958989416006559,0.030246130958017654,8.016913745916156e-7,9.222014355635228e-7,0.0024687531589990402,155.24038267075235,1.8240668640868631e6,0.07437576294417966,0.16183723106373715,26.230644079003767,133.40907777044742,53.57646902780761,2.042514429551988,0.9622209821428571,10.094033088611457
12,1,12,24,118842.79193871035,0.2093604860529347,0,879.5283772455555,460.01093539032513,0.007829872549716446,0.019049704505449818,0.029284973321649425,8.016906553739329e-7,9.22200589160168e-7,0.0024639724974804588,156.16102012045718,1.8240673755344094e6,0.07409165774392608,0.16148831658416293,26.22861334171855,133.4090715136804,53.576487056578,2.0426732575816593,0.9622209821428571,10.094252283181513
13,1,13,24,113197.94097599505,0.20968507833773675,0,879.5574473695103,460.03872860677114,0.0077199659999383965,0.01857083727143195,0.028542153340382712,8.01689835468755e-7,9.221997960519127e-7,0.0024595608653110905,157.37240565411616,1.8240680421461095e6,0.07391843941666096,0.16076028027167685,26.230697779747082,133.40904762416025,53.578336310921706,2.042581434958621,0.9622209821428571,10.094464719116294
14,1,14,24,84362.53297362318,0.21003333086473067,0,879.5769910588629,460.1749197642175,0.007643963714228432,0.018097635981902442,0.02776114205647559,8.016894145779994e-7,9.221992293279248e-7,0.002456650499682788,158.73208148297869,1.824068793378783e6,0.07210080747691007,0.15815739818472932,26.22761578962414,133.40898116724298,53.579524577817956,2.0428667633225914,0.9622209821428571,10.09508623153494
15,1,15,24,69456.73714364952,0.20982713365033154,0,879.5845336028864,460.2402546292232,0.007586639096649741,0.01776746232176099,0.02703504319209272,8.016890540880942e-7,9.221987220884423e-7,0.002453664523513701,159.5243097534575,1.824069228839607e6,0.06935609505644233,0.15464697289519488,26.22519766895536,133.40886542491498,53.57996932074075,2.0430720865134675,0.9622209821428571,10.095452437311392
16,1,16,24,72277.26233559122,0.20955314981110273,0,879.6015138147395,460.2994919952793,0.00751423481929771,0.017445084554719367,0.02649533340879851,8.016885296557459e-7,9.221981812237639e-7,0.0024507684780151855,160.54042840494833,1.8240697699780078e6,0.06822471219030048,0.15265463201617646,26.224627064113022,133.4088472849243,53.581026430657246,2.0431568502257167,0.9622209821428571,10.095765691501953
17,1,17,24,71931.61308694983,0.20968703302288652,0,879.6168681950617,460.328567661389,0.007439444384983725,0.01714041301148813,0.02596896442420321,8.01687998766688e-7,9.221977221437317e-7,0.0024476543813703442,161.55532757934017,1.824070325133365e6,0.06682742697834783,0.15130073864939828,26.224696818642517,133.4087802919193,53.58199093027422,2.0431881939692835,0.9622209821428571,10.095984750565266
18,1,18,24,70861.00507588084,0.20974996726644146,0,879.6211648075705,460.3792663471289,0.007374716266773502,0.016870651576480114,0.025482710098873165,8.016874960955283e-7,9.221972386342146e-7,0.0024446157204614342,162.37487104611395,1.8240707683101979e6,0.06633737716569064,0.15077288593460617,26.222724693610285,133.40878831594802,53.58223438613416,2.043351139601088,0.9622209821428571,10.096254006242601
19,1,19,24,51629.71629872659,0.20977904899591288,0,879.6451578382889,460.4285883693368,0.007312753311451583,0.016644062464618532,0.025012103540336367,8.016870444353604e-7,9.221968994537156e-7,0.002441843259223144,163.2268434680725,1.8240712353883896e6,0.06522023356603862,0.1496066205861877,26.223457070955575,133.4087310125199,53.58374865251589,2.043351816944985,0.9622209821428571,10.096534117072299
20,1,20,24,82823.16106974395,0.20992800328971092,0,879.6560418491935,460.4717430124659,0.00724953680336136,0.01641869851908124,0.02466042759803204,8.016864862931505e-7,9.221963055107293e-7,0.0024388600904954785,163.94341397871187,1.8240716226819493e6,0.06509450247253093,0.14981572793395379,26.223008497727267,133.40871814009097,53.5844250509516,2.0434125647938424,0.9622209821428571,10.096743574351509
21,2,1,24,1.0152496847134954e6,0.20770879160754105,0,925.835562790051,484.6012611833049,0.010755690849242206,0.01961316408690584,0.028622372481301412,8.438671318148964e-7,9.70717384384902e-7,0.0025591800176159793,102.18206249411725,1.7328801189510177e6,0.04636508958848678,0.11642128288943163,27.598721323611958,140.42831288887487,56.397232201433816,2.0434726500601834,0.9622209821428571,10.095654918356585
22,2,2,24,7186.6304366268305,0.20854281932535707,0,925.8743920216605,484.6324692911632,0.01145818698255663,0.021652254407501046,0.03103978678794125,8.43879463040763e-7,9.707318593379102e-7,0.002561377101895019,97.42457486233731,1.7328691288661628e6,0.05151175040921895,0.12372262026050158,27.600282991348283,140.43008873047725,56.39965894547179,2.0434449517474547,0.9622209821428571,10.09593498481355
23,2,3,24,7184.705413236668,0.2085514751486909,0,925.8884068188864,484.64445378123804,0.011864335597295049,0.022747310457244013,0.03282337944773154,8.438796470483874e-7,9.70732021923072e-7,0.0025623817911864665,94.55404078741577,1.7328688923095039e6,0.05461421530587269,0.1325072965823569,27.600705409782762,140.43011250825006,56.400540724938956,2.0434456253045044,0.9622209821428571,10.096085746412317
24,2,4,24,7185.325862140591,0.20821839185314228,0,925.8992729488352,484.65350051663967,0.012204198080054627,0.023674879159344298,0.03437535206905927,8.438797871361227e-7,9.707321563920882e-7,0.0025631859538226697,92.62280455996276,1.7328687559566402e6,0.05633269700158451,0.13554654770577276,27.601158015511697,140.4301331331678,56.40122614832775,2.043436949878356,0.9622209821428571,10.096190803155627
25,2,5,24,7184.480529845525,0.20817752575371534,0,925.9069292382816,484.6593533334001,0.01241522317876534,0.02443099544274127,0.03565415241602642,8.438798784720564e-7,9.707322531100898e-7,0.002563716155017784,91.30697619316076,1.7328686683946855e6,0.0580632913906097,0.13839835433617678,27.601466099609674,140.43014656175285,56.401708955996966,2.0434316333940887,0.9622209821428571,10.096265719709486
26,2,6,24,7183.267159670402,0.2080968527529762,0,925.9132553156597,484.6631039116463,0.012587092016613087,0.025200537454357623,0.036728811417106856,8.438799471462556e-7,9.707323438712015e-7,0.0025641451738104004,90.39443499045504,1.7328686109062422e6,0.06029272419008458,0.14114060851239302,27.601770987976543,140.4301601369906,56.40210846841657,2.0434235358660713,0.9622209821428571,10.096322582970089
27,2,7,24,7186.525911420489,0.2084577525465785,0,925.9175015280476,484.66763326714977,0.012721224140638651,0.0258473474030644,0.03776555931794115,8.438799988439832e-7,9.707324135679242e-7,0.0025644376997978158,89.56764674228327,1.732868559560482e6,0.06157512721576204,0.14429643422528954,27.601879657997493,140.430167223417,56.402375407244975,2.0434251618404797,0.9622209821428571,10.0963702899128
28,2,8,24,7183.22096876549,0.20862141104556628,0,925.9212212729218,484.6739897911893,0.01286933188741325,0.02652623081527275,0.03895103816731904,8.438800420982962e-7,9.707324620591704e-7,0.002564751261364028,88.7615280628587,1.7328685098869293e6,0.06408972874921068,0.14768050891435047,27.601911250296357,140.43017223465796,56.40260846248192,2.043431266444505,0.9622209821428571,10.09641868920143
29,2,9,24,7185.280487985012,0.20887410473729723,0,925.9255743430851,484.6776894853589,0.013090298406331767,0.027301691195070966,0.03995278918222606,8.438801117247242e-7,9.707325335803762e-7,0.002565078467563191,87.6674534694136,1.7328684464548382e6,0.06602824036468138,0.15167995659053432,27.602109949381664,140.43018106852585,56.40288328095258,2.043426512842222,0.9622209821428571,10.096459133313257
30,2,10,24,7183.646706965585,0.20867660281394276,0,925.9289589667206,484.6814852378201,0.01321643590865815,0.027865490459249097,0.04093342301662115,8.438801484413413e-7,9.707325762060237e-7,0.0025653308731135027,87.07188976786787,1.7328684120818214e6,0.06655780896200722,0.15264637939459397,27.602211703040364,140.43018648316385,56.40309628575803,2.0434266968376766,0.9622209821428571,10.096495787876156
31,2,11,24,7184.667676423229,0.20871967899079977,0,925.9322883611613,484.68589190817755,0.013390932405651814,0.02838469171031413,0.0418993345688176,8.438801965808037e-7,9.707326177887886e-7,0.0025655898274414475,86.32327401421608,1.7328683707911207e6,0.06710702072142197,0.15480142356064408,27.60231098753193,140.43019067882406,56.40330589258472,2.0434269405218393,0.9622209821428571,10.09653208536971
32,2,12,24,7183.751298978274,0.2084233197953935,0,925.9358281006937,484.68885863771004,0.013523576336941994,0.02899545040367631,0.04280056133665567,8.438802364259782e-7,9.707326646802748e-7,0.002565847186593136,85.86295538047602,1.7328683452187886e6,0.06715344640725532,0.15513406385143277,27.602482484642607,140.43019747505951,56.40352953010237,2.0434223465763997,0.9622209821428571,10.096564023469925
33,2,13,24,7184.688080689804,0.20816798066075812,0,925.9391651163044,484.69123217779145,0.013683767251325593,0.029557078858905947,0.04359853074879483,8.438802818494433e-7,9.707327086192333e-7,0.0025660856998376636,85.25726274558504,1.7328683118882696e6,0.06724020577808022,0.1559053997223531,27.60265961968436,140.4302036170244,56.40374057461343,2.043416879089074,0.9622209821428571,10.09659256983801
34,2,14,24,7180.445099447603,0.20782351041279198,0,925.9410109507492,484.6934926090913,0.013802129993808358,0.030209607331817337,0.04448405658975901,8.438803051672385e-7,9.70732740016406e-7,0.0025662440809388586,84.57742499247937,1.7328682743267168e6,0.06840644756770367,0.1579256792853564,27.602687787113908,140.43020790554868,56.40385626479749,2.0434189851297444,0.9622209821428571,10.096615178827603
35,2,15,24,7181.591716313473,0.20796162033630766,0,925.942988056474,484.6964012870629,0.013893486984471957,0.030759166316026657,0.045412801257124435,8.438803251387649e-7,9.707327681180899e-7,0.002566407036996188,84.18131095716481,1.7328682525537254e6,0.07056863602808836,0.1610005002390091,27.60272272056069,140.430211399996,56.4039803447996,2.0434208942288676,0.9622209821428571,10.096639062922756
36,2,16,24,7183.659992864075,0.20821279481455648,0,925.945121439484,484.6986305932693,0.014013737129076742,0.03117855947027623,0.046188069632548644,8.438803541929025e-7,9.70732798082639e-7,0.002566565261677956,83.6732517637755,1.7328682254968714e6,0.0718181148074676,0.1634360628178861,27.60279696212406,140.43021485984784,56.40411474430851,2.0434202672180275,0.9622209821428571,10.096661162909518
37,2,17,24,7181.389966931019,0.20806814651943836,0,925.9473129135214,484.7009125064655,0.014143005145982714,0.031595575602324,0.04699082647387146,8.438803836047943e-7,9.707328235162524e-7,0.0025667358944717745,83.16580232160874,1.732868197739176e6,0.07305159186602504,0.16543755687402753,27.602880912637115,140.43021833594236,56.404252913128154,2.0434190580196008,0.9622209821428571,10.096683144376238
38,2,18,24,7183.307901647411,0.2079777322288614,0,925.9495035198614,484.70310971145074,0.014259351620850505,0.032015940499033384,0.04779418883268614,8.438804114534163e-7,9.707328503033172e-7,0.002566902911775146,82.75603071148761,1.7328681755803959e6,0.07359577970015552,0.16657252598951308,27.60297383830203,140.43022199624178,56.40439115393162,2.043417187015719,0.9622209821428571,10.096704241750665
39,2,19,24,7181.34382042574,0.20794325260004137,0,925.951368488682,484.70575498693836,0.014375909537148289,0.03240495232958267,0.04864449189040128,8.438804364760034e-7,9.707328690943849e-7,0.0025670558177476425,82.33004463683884,1.7328681522265542e6,0.07476607974164301,0.16874333421669696,27.60302397115132,140.43022418040917,56.404508492716765,2.043417726683376,0.9622209821428571,10.096725131817415
40,2,20,24,7184.046664536723,0.20771676207909315,0,925.9537237677443,484.7070927891808,0.01449905994853078,0.03283733798334856,0.04932072289033038,8.438804673978775e-7,9.707329019996743e-7,0.0025672207519008726,81.97175950254857,1.7328681328619367e6,0.07496703336913672,0.16915310504094427,27.603166669405795,140.43022902394344,56.404657672242884,2.043412567397909,0.9622209821428571,10.09674351757013
41,3,1,24,547588.0718756521,0.2053213827641484,0,974.5637443414141,510.1065846001909,0.02151135418006843,0.03922624622694842,0.057244571362433175,8.882811913247968e-7,1.0218077729770042e-6,0.002693873267193381,51.09108368444968,1.646236113054692e6,0.06593697645464765,0.14660583156395626,29.0512854187531,147.81927671702692,59.36550720502005,2.0434726501533254,0.9622209821428571,10.09565485748683
42,3,2,24,7475.067742531435,0.2059130190854278,0,974.6046172067648,510.13943522976683,0.022916342296657476,0.04330440820146467,0.06207936964095702,8.882941715625921e-7,1.0218230097696936e-6,0.00269618598686755,48.71233979829821,1.646225672474045e6,0.07347888127451953,0.15586688329801263,29.052929278954363,147.82114602398477,59.36806167179516,2.043444951858977,0.9622209821428571,10.0959349239134
43,3,3,24,7473.144280127748,0.20590075283259235,0,974.6193696200212,510.15205047626074,0.023728637046822546,0.045494510061389735,0.06564653129354607,8.882943652548592e-7,1.021823180911997e-6,0.0026972435543707123,47.277072689178546,1.6462254477451832e6,0.07765110019980023,0.16567667048832838,29.053373929708968,147.8211710532216,59.368989860400326,2.043445625421551,0.9622209821428571,10.096085685490932
44,3,4,24,7473.765155939182,0.20532280621584248,0,974.6308076482077,510.1615733498896,0.02440835973348059,0.047349639028248305,0.06875045418324,8.882945127156718e-7,1.0218233224583664e-6,0.0026980900412943475,46.31145450750614,1.6462253182099292e6,0.07996436222139698,0.16966406047109767,29.053850356678318,147.82119276366686,59.36971135849434,2.043436949996117,0.9622209821428571,10.096190742217878
45,3,5,24,7472.921221511515,0.2052440530622103,0,974.6388668983376,510.16773420592654,0.024830408585496375,0.04886186389692533,0.07130803611272088,8.882946088587945e-7,1.0218234242668261e-6,0.002698648147830846,45.65354026343199,1.6462252350260417e6,0.0826733627325656,0.1734755466591296,29.054174655698187,147.82120689902246,59.370219576973405,2.0434316335098353,0.9622209821428571,10.09626565876128
46,3,6,24,7471.708154238691,0.20503603431035677,0,974.6455259252767,510.1716821790809,0.025174145062913003,0.05040093895257316,0.07345733802747675,8.882946811474604e-7,1.0218235198048844e-6,0.0026990997466227627,45.19726961013332,1.6462251804119947e6,0.08530851861401918,0.1768719460789719,29.05449559076755,147.82122118875358,59.370640116244196,2.043423535981468,0.9622209821428571,10.096322522011665
47,3,7,24,7474.969644277673,0.20539831145852,0,974.6499956222808,510.17644991920355,0.025442408486863112,0.051694551713179604,0.07553081780490936,8.882947355661514e-7,1.0218235931698966e-6,0.0026994076687880306,44.78387543081244,1.646225131633495e6,0.08766406617860091,0.18084282348765848,29.054609980397974,147.821228648155,59.37092110447114,2.0434251619459496,0.9622209821428571,10.096370228945394
48,3,8,24,7471.666624847432,0.2055062899300615,0,974.6539111422292,510.18314099518415,0.025738622937360355,0.053052312786668804,0.07790175551458625,8.882947810970364e-7,1.0218236442133465e-6,0.0026997377336969814,44.38081603127624,1.64622508444359e6,0.09021642291654929,0.18466301073043442,29.054643235467076,147.82123392314836,59.37116642571273,2.043431266546691,0.9622209821428571,10.096418628225859
49,3,9,24,7473.725340601672,0.20573059800263743,0,974.6584933215122,510.1870354097408,0.026180554464922828,0.054603222699656326,0.07990524063645889,8.88294854388066e-7,1.0218237194988809e-6,0.002700082161403424,43.833778647002525,1.6462250241830596e6,0.0931295503712542,0.18967781252241034,29.05485239249259,147.8212432219612,59.371455708325215,2.0434265129381988,0.9622209821428571,10.096459072338396
50,3,10,24,7472.093504081338,0.20547456053223945,0,974.6620560822006,510.19103093638444,0.026432828541982385,0.055730816811869255,0.08186649127223247,8.882948930371685e-7,1.021823764368021e-6,0.002700347851584673,43.535996742971165,1.6462249915286673e6,0.0943002680761368,0.19120812617563576,29.05495950158963,147.82124892158706,59.371679923845,2.043426696932643,0.9622209821428571,10.096495726894567
51,3,11,24,7473.116147577475,0.20550471652416,0,974.6655607066912,510.19566953449714,0.02678182026193732,0.056769210674638595,0.08379829718169769,8.88294943710332e-7,1.0218238081393912e-6,0.0027006204352356252,43.16168879622545,1.6462249523024664e6,0.09578870177540726,0.19423882399828218,29.055064011527975,147.8212533380747,59.37190056253198,2.0434269406178354,0.9622209821428571,10.096532024382052
52,3,12,24,7472.199208142931,0.20510228917737347,0,974.6692867481911,510.19879240652415,0.027047107047717883,0.05799072317990722,0.08560073434416683,8.882949856526623e-7,1.0218238574988985e-6,0.0027008913397801974,42.9315294312307,1.6462249280087273e6,0.0966459153677784,0.195262988984045,29.055244534855948,147.8212604920108,59.372135970439075,2.043422346668384,0.9622209821428571,10.096563962481515
53,3,13,24,7473.136840556788,0.2047119795543503,0,974.6727993952189,510.20129086854655,0.027367487647062764,0.05911397310942025,0.08719665869115917,8.882950334668886e-7,1.0218239037504853e-6,0.0027011424065400184,42.62868304409631,1.6462248963446994e6,0.09751844334463824,0.1968544989593653,29.05543099270282,147.82126695724145,59.37235812249332,2.0434168791853233,0.9622209821428571,10.096592508850284
54,3,14,24,7468.896059175309,0.20435151121649742,0,974.6747423779648,510.2036702632351,0.027604212296494582,0.060419022421860785,0.0889676931961048,8.882950580119651e-7,1.0218239368001803e-6,0.0027013091236351844,42.28876408233235,1.6462248606611814e6,0.09918317734970025,0.1992198809046827,29.055460642772395,147.82127147148276,59.37247990158096,2.043418985214058,0.9622209821428571,10.096615117817175
55,3,15,24,7470.044271630653,0.20447495237748142,0,974.6768235415732,510.2067320261465,0.02778692554429433,0.06151813009505887,0.09082516392812148,8.882950790346509e-7,1.0218239663809378e-6,0.002701480656490971,42.09070701189529,1.6462248399768134e6,0.10147052578499284,0.20258883228245872,29.055497414938475,147.8212751498566,59.37261051209133,2.043420894304351,0.9622209821428571,10.096639001900343
56,3,16,24,7472.113319304033,0.2047290205280321,0,974.6790692073268,510.2090786610673,0.028027424947330914,0.06235691090602045,0.09237568559258826,8.882951096179955e-7,1.0218239979226118e-6,0.0027016472089567297,41.836677345290646,1.6462248142727674e6,0.10324168206420613,0.20560104686544184,29.055575564002478,147.8212787918093,59.37275198522339,2.0434202672887833,0.9622209821428571,10.096661101878006
57,3,17,24,7469.843920682095,0.20453032642112876,0,974.6813760216477,510.2114806734416,0.028285959964779693,0.06319093760516752,0.0939811830120433,8.882951405779266e-7,1.0218240246948753e-6,0.002701826822622717,41.58295254760321,1.6462247879029186e6,0.1047695689663177,0.20814960085580894,29.05566393296516,147.82128245086224,59.37289742605761,2.0434190580892553,0.9622209821428571,10.096683083341958
58,3,18,24,7471.7629641651,0.20437666858051518,0,974.6836819231689,510.2137935180306,0.028518651969043265,0.06403166170265986,0.09558789110454154,8.882951698923105e-7,1.021824052891829e-6,0.0027020026305210184,41.37806667743381,1.6462247668520452e6,0.10587167202888544,0.20985554354095964,29.0557617495749,147.82128630381166,59.3730429427014,2.0434171870771918,0.9622209821428571,10.096704180709956
59,3,19,24,7469.80099595651,0.20431440438182596,0,974.685645047317,510.21657801625366,0.028751766854123978,0.06480967996859203,0.09728847903028205,8.882951962319192e-7,1.0218240726719328e-6,0.0027021635843821525,41.16507356809961,1.64622474466586e6,0.107341891861914,0.21253892411601175,29.055814520961214,147.8212886029409,59.37316645715364,2.043417726745231,0.9622209821428571,10.09672507077049
60,3,20,24,7472.502311556444,0.20395397493520293,0,974.6881242884468,510.2179862268759,0.028998066652613088,0.06567444524799285,0.09864092711002459,8.882952287813163e-7,1.0218241073091395e-6,0.0027023371995195775,40.98593093702654,1.6462247262694414e6,0.10823495932018881,0.2136446107113012,29.055964729703742,147.82129370140302,59.373323488235215,2.0434125674560106,0.9622209821428571,10.096743456521752
61,4,1,24,387080.0984877232,0.201577441217496,0,1025.8565663917952,536.9542927707721,0.04302260102945997,0.07845217310430355,0.11448846161622875,9.350328329086022e-7,1.0755871293841872e-6,0.002835655593192774,25.545593003194337,1.5639243074525415e6,0.11214786237125231,0.20752666911470785,30.58030023786245,155.59923864062603,62.49000716882502,2.0434726501296456,0.9622209821428571,10.095654793336154
62,4,2,24,7650.052698148145,0.20190092197560724,0,1025.8995904486853,536.9888723692637,0.045832560971766044,0.08660842376882341,0.12415793863885234,9.350464963168222e-7,1.0756031681133501e-6,0.002838090034105717,24.356221037147147,1.5639143889009154e6,0.12446710748755754,0.22095732258325537,30.58203061628143,155.60120633216323,62.492696080467525,2.043444951859976,0.9622209821428571,10.095934859729892
63,4,3,24,7648.130472794968,0.20194302087489033,0,1025.9151192994334,537.0021515698629,0.04745714068701216,0.0909885872057847,0.13129216846270084,9.350467002034298e-7,1.0756033482631526e-6,0.0028392032627215834,23.638587459159012,1.563914175408485e6,0.13107065985006247,0.23276141353502763,30.582498669454743,155.6012326787294,62.49367312076951,2.0434456254284767,0.9622209821428571,10.096085621286274
64,4,4,24,7648.752215058117,0.2009734832634582,0,1025.9271593249618,537.0121756422495,0.048816577031357285,0.09469881207261084,0.13749992582743936,9.350468554253525e-7,1.0756034972593452e-6,0.002840094301339359,23.15577834610844,1.563914052349982e6,0.13534506772268373,0.23887058192226845,30.583000171313824,155.60125553183167,62.494432592186115,2.043436950008734,0.9622209821428571,10.096190677998395
65,4,5,24,7647.909463404751,0.20090949665053232,0,1025.9356427434695,537.0186607506885,0.04966066936589165,0.09772323138542763,0.14261501528585238,9.350469566286523e-7,1.075603604426158e-6,0.002840681781761273,22.826821204234783,1.5639139733252793e6,0.13995736373422657,0.24459667753774728,30.583341538572064,155.6012704111544,62.49496755883706,2.043431633525646,0.9622209821428571,10.096265594532534
66,4,6,24,7646.6972211579305,0.2005382719496578,0,1025.9426522431897,537.0228165091928,0.05034813752714574,0.10080134570589327,0.14691355515082416,9.350470327219965e-7,1.0756037049925513e-6,0.002841157148812337,22.59868586060219,1.5639139214419262e6,0.14415351951768002,0.24949060990835806,30.583679364834325,155.6012854529795,62.495410231607096,2.043423536000886,0.9622209821428571,10.096322457775425
67,4,7,24,7649.960329410977,0.20100204179712125,0,1025.9473571862718,537.0278351810283,0.05088466104942899,0.1033885428625512,0.15106045089597683,9.350470900048409e-7,1.0756037822188958e-6,0.002841481277355375,22.391988752883144,1.5639138751023426e6,0.1482458963354111,0.2553000236032411,30.583799774960607,155.60129330498316,62.495706008617226,2.0434251619637975,0.9622209821428571,10.096370164703087
68,4,8,24,7646.6586623344665,0.20106384121292725,0,1025.9514787849255,537.0348784166054,0.051477085742836576,0.10610404215480557,0.15580224671029458,9.350471379320983e-7,1.0756038359488539e-6,0.0028418287140567823,22.190459033556145,1.5639138302719232e6,0.15181714623632864,0.26040137015542536,30.583834780267118,155.60129885760827,62.49596424142216,2.0434312665638954,0.9622209821428571,10.096418563976503
69,4,9,24,7648.7178413549045,0.2013383649941384,0,1025.9563021303886,537.0389777990541,0.05236094268646371,0.10920581859865101,0.1598091494818838,9.350472150805702e-7,1.0756039151968052e-6,0.002842191269488305,21.91694031279522,1.563913773024405e6,0.1566898046868336,0.2701478146648945,30.58405494550726,155.60130864583405,62.49626874936295,2.043426512956338,0.9622209821428571,10.0964590080865
70,4,10,24,7647.0873625862805,0.20103453814432234,0,1025.9600524035732,537.0431836147504,0.05286548707930075,0.11146098914575697,0.16373158266008592,9.350472557638472e-7,1.0756039624274917e-6,0.002842470943341003,21.768049343367167,1.5639137420027233e6,0.1591710118926039,0.27639601566265254,30.584167691873006,155.60131464544253,62.49650476562243,2.0434266969517485,0.9622209821428571,10.096495662637677
71,4,11,24,7648.111275473344,0.2011218911849004,0,1025.963741480665,537.0480663477047,0.0535634653428942,0.11353774219063356,0.16759512562741485,9.35047309104036e-7,1.075604008502633e-6,0.002842757873480221,21.580895347134685,1.563913704737821e6,0.16219440292810317,0.28280788550165237,30.58427770226322,155.60131929437821,62.49673701678862,2.0434269406389776,0.9622209821428571,10.096531960120661
72,4,12,24,7647.1948762803,0.20058090262096864,0,1025.967663628621,537.0513535801107,0.054094034531796266,0.1159807475395058,0.17119993428564498,9.350473532538726e-7,1.0756040604600268e-6,0.00284304303614795,21.465815648903398,1.5639136816587609e6,0.16456308568055408,0.2917729400984024,30.584467726773543,155.60132682483868,62.496984814523174,2.0434223466904906,0.9622209821428571,10.096563898217774
